lat,lon,value,tooltip
26.348523,-81.77391,994.708152628,"34135 - $25,000,000 - Algenol Biofuel, Data-Maxx Technologies, Inc. - $994 per person"
37.974642,-87.57349,5285.41226216,"47708 - $5,000,000 - Acheive CCA, ARSgroup - $5,285 per person"
29.232873,-82.2522,1110.90538789,"34482 - $18,000,000 - Intellon Corporation - $1,110 per person"
40.755343,-89.59799,901.529692317,"61614 - $31,000,000 - AFFINA, Firefly Energy, Jupiterimages - $901 per person"
34.406519,-118.56214,160.192230677,"91355 - $4,000,000 - Advanced Bionics, Andrews International, H2scan, Jarvana - $160 per person"
41.352964,-73.01212,69.4645441389,"06525 - $624,000 - UCAN - $69 per person"
33.850515,-117.79113,1.65366700659,"92807 - $60,000 - Live On The Go, Location Based Technologies, Monetize Media - $1 per person"
40.695286,-73.98907,3118.90001257,"11201 - $148,915,000 - Carrot Creative, CAT in Telecommunications, drop.io, Etsy, FanFeedr, ... - $3,118 per person"
39.523088,-119.89808,174.104811096,"89523 - $3,000,000 - Quantec Geoscience - $174 per person"
40.516104,-74.39754,55.2193311835,"08817 - $2,500,000 - CheckPoint HR, Diaspark - $55 per person"
40.301979,-74.06889,366.047973817,"07724 - $8,500,000 - Advanced Control Components, CebaTech, Emrise Electronics - $366 per person"
45.050434,-93.25007,243.9309968,"55421 - $6,250,000 - Aveso - $243 per person"
44.877164,-93.28124,17.3440481008,"55423 - $600,000 - Best Buy, LakePlace.com, LoudClick - $17 per person"
45.006764,-93.38223,1375.20895013,"55427 - $32,236,273 - All Systems Installation, myOptumHealth, Segetis - $1,375 per person"
28.704874,-81.41711,340.773555972,"32779 - $10,000,000 - Red Lambda, tekGIANTS - $340 per person"
41.048997,-74.04052,5828.83139039,"07645 - $41,000,000 - Memory Pharmaceuticals - $5,828 per person"
42.419846,-71.10942,62.2742558226,"02155 - $3,500,000 - Brick Marketing, Hepregen, Serica Technologies, Zoosa - $62 per person"
45.41387,-122.72492,1455.54024141,"97035 - $34,850,000 - Cubic Compass, InterSoft, Sabrix, Tut Systems - $1,455 per person"
32.7991,-116.97334,796.149531357,"92020 - $44,000,000 - BlogRadio, Borrego Solar Systems, Egg Marketing & Public Relations, SpeedyPin, VoxCall.com - $796 per person"
39.207523,-76.82527,803.592846291,"21045 - $30,150,000 - Anyvite, Audacious Inquiry, Boxtone, Omnistar Interactive, Social Growth Technologies, ... - $803 per person"
39.175004,-76.85319,593.517778957,"21046 - $8,946,687 - Aegis Mobile, AirPatrol Corporation, Arbitron, Assured Decisions, Digital Sports, ... - $593 per person"
41.837716,-87.96041,179.356856612,"60523 - $1,835,000 - Federal Signal, iTracs, MDH Chicago, One Source Talent - $179 per person"
41.706383,-83.7102,70.7638962601,"43560 - $2,000,000 - TechTol Imaging - $70 per person"
33.328951,-111.8735,470.78816829,"85224 - $20,500,000 - CaptiveMotion, EverSpin Technologies, Microchip Technologies - $470 per person"
33.316349,-111.83064,13.5645448778,"85225 - $898,000 - Forty, Integrum Technologies, Invoy Technologies, Levementum, Page.ly, ... - $13 per person"
42.603172,-82.94459,6.30326256871,"48038 - $250,000 - RateElert - $6 per person"
40.662538,-73.73514,0.183914085848,"11422 - $5,600 - SIMPLEROBB.COM - $0 per person"
38.393314,-122.83666,38.148883057,"95472 - $1,192,000 - O'Reilly Media, Safari Books Online, Webvanta - $38 per person"
39.284607,-76.55696,1184.68765452,"21224 - $57,500,000 - DoublePositive, Localist, Mllennial Media, My Ad Box, Notemarks, ... - $1,184 per person"
42.334496,-122.83547,826.931545726,"97504 - $33,800,000 - Cityclix City News Portal, UpWind Solutions - $826 per person"
39.258653,-84.2651,20.5592105263,"45140 - $900,000 - Fan Centric , HealthWarehouse.com - $20 per person"
35.529895,-82.70449,62.9043853343,"28715 - $1,400,000 - Infinity Learning Solutions - $62 per person"
41.972328,-88.02196,23021.6545255,"60143 - $230,700,000 - Accertify, AirCell, Novarra - $23,021 per person"
40.932053,-73.10666,14.7188695908,"11733 - $300,000 - MightyMeeting - $14 per person"
40.692164,-74.01524,137404.081633,"10004 - $168,320,000 - Blueliner Marketing, CPower, Elika Associates, eMarketer, Global Grind, ... - $137,404 per person"
40.706019,-74.00858,101798.642534,"10005 - $89,990,000 - Cellufun, Correlix, DailyMarkets, Derivix, Ebusinessware, ... - $101,798 per person"
21.313033,-157.85615,561.240587824,"96813 - $12,030,192 - Blue Lava Technologies, Navatek Alternative Energy Technologies, PHASE 2 International, Tetris Online - $561 per person"
40.714754,-74.00721,63240.7353776,"10007 - $222,733,870 - Brad Harrison Ventures, ContextWeb, Convos, JobThread, Live Intent, ... - $63,240 per person"
40.732509,-73.98935,28425.968364,"10003 - $1,525,707,000 - AdMeld, Adotube, AOL, AppNexus, Attention, ... - $28,425 per person"
40.888711,-111.90909,7.27199272801,"84087 - $72,000 - Tipping Bucket - $7 per person"
39.144807,-76.78767,633.031588276,"20794 - $10,000,000 - COVEGA - $633 per person"
37.499175,-122.26655,7740.66804373,"94070 - $217,350,218 - Alvine Pharmaceuticals, Aster Data Systems, Cellerant Therapeutics, Contactual, CookEatShare, ... - $7,740 per person"
42.290763,-71.35368,411.070666499,"01760 - $13,100,000 - Boston Scientific, Corindus, Manifold Products, Nasuni, Newton Peripherals - $411 per person"
41.411075,-85.736,5.14033103732,"46567 - $50,000 - US Primate Rescue Inc. - $5 per person"
47.656171,-117.08628,1862.19739292,"99019 - $10,000,000 - Itron, SprayCool - $1,862 per person"
40.842917,-73.83819,702.698361709,"10461 - $35,000,000 - Loehmann's - $702 per person"
37.869976,-122.2981,12451.5253405,"94710 - $101,467,480 - Bio Architecture Lab, Blogtronix, Cozimo, Dynavax Technologies, earthmine, ... - $12,451 per person"
38.662302,-90.45363,1188.51435705,"63141 - $23,800,000 - Advanced ICU Care, Agilis Systems, Akermin, CanvasGrafix, Connectria, ... - $1,188 per person"
32.960374,-96.89163,42.7496580027,"75006 - $2,000,000 - Hutton Communications, Xterprise Solutions - $42 per person"
32.96129,-96.83751,7095.28998668,"75001 - $58,600,000 - Chronicity, Clearview Staffing Software, CloudPuncher, CREDANT Technologies, Ecordia, ... - $7,095 per person"
33.092846,-96.62447,45.1001182287,"75002 - $1,678,446 - Quickfilter Technologies - $45 per person"
38.549256,-121.73655,7.4176272494,"95616 - $500,000 - Adocu.com, AVIBHA IT Solutions, Maintenance Connection, Secure BI - $7 per person"
40.039784,-105.27938,91.1614947732,"80304 - $2,215,042 - BlipSnips, CrowdFunder, LifePics, RoundPegg, SocialEyes - $91 per person"
40.020885,-105.29673,4116.81845947,"80302 - $122,660,606 - AirTurn, Collective Intellect, EventVue, Gnip, Graphic.ly, ... - $4,116 per person"
39.989135,-105.22883,1189.36654293,"80303 - $49,662,000 - AgileZen, DealStop, Liquid Scenarios, pingVision, Rally Software, ... - $1,189 per person"
40.044385,-105.21928,11570.5924087,"80301 - $260,940,000 - Aztek Networks, Backflip Studios, BeyeNetwork, BiOptix, Catapult PR-IR, ... - $11,570 per person"
25.981409,-80.34491,785.206705665,"33027 - $20,000,000 - CompuPay - $785 per person"
40.292358,-74.60902,567.150635209,"08550 - $10,000,000 - Alphion, Dataram, Rapidsoft  Systems, Rapidsoft Systems, Inc. - $567 per person"
42.858053,-71.51216,2130.20107505,"03054 - $53,500,000 - Eleme Medical, Ellacoya Networks, GT Solar - $2,130 per person"
47.643346,-117.19993,2131.57234807,"99037 - $25,500,000 - World Wide Packets - $2,131 per person"
37.554335,-122.27032,39459.5482646,"94404 - $1,257,417,965 - Actuate, Adchemy, Aggregate Knowledge, Akimbi Systems, Amitive, ... - $39,459 per person"
39.197119,-76.75178,1182.58008124,"21075 - $23,000,000 - GP Strategies, Lloyd Clark LLC, Lotame Solutions , Planaganza - $1,182 per person"
37.570385,-122.32044,2765.05356483,"94401 - $89,820,000 - Attributor, Aullo, bluepulse, DealBase Corporation, Feedego, ... - $2,765 per person"
37.551586,-122.32773,26877.0810765,"94402 - $628,198,016 - Akimbo, Appirio, Avistar Communications Corp., Bills.com, BioForm Medical, ... - $26,877 per person"
37.539686,-122.30266,16159.160289,"94403 - $612,739,199 - A Bit Lucky, Adap.tv, B-hive Networks, BioPharm Systems, Bizanga, ... - $16,159 per person"
35.229614,-106.62141,19.2231731402,"87048 - $146,000 - Cerelink - $19 per person"
32.813518,-79.85899,1547.86614691,"29464 - $61,150,000 - Automated Trading Desk, GreenWizard - $1,547 per person"
36.116854,-79.88291,109.989221056,"27410 - $5,000,000 - Piedmont Pharmaceuticals, The Icon Factory - $109 per person"
27.90802,-82.71365,247.670715886,"33760 - $4,200,000 - Inuvo, iPayStation, Kowabunga! - $247 per person"
41.369846,-82.10874,9.15234071114,"44035 - $600,000 - Banyan Technology - $9 per person"
28.071564,-81.95802,895.916968569,"33805 - $18,300,000 - Solicore - $895 per person"
40.790601,-96.74974,1.8310546875,"68522 - $15,000 - Deckerton - $1 per person"
41.140896,-73.35178,1351.64773124,"06880 - $34,881,973 - Advanced BioHealing, Imperium, LifeMed Media, Novitaz, RelevantView, ... - $1,351 per person"
31.988676,-81.09116,1.43872471441,"31406 - $50,000 - HotLinuxJobs, Urban Planet Mobile - $1 per person"
42.001731,-71.50722,27.1021654636,"02895 - $1,171,464 - CVS Caremark, Location - $27 per person"
32.899996,-117.20722,429847.914548,"92121 - $1,825,993,941 - Accelrys, Achates Power, Actimis Pharmaceuticals, Adnavance Technologies, Ajax13, ... - $429,847 per person"
32.803799,-117.13595,3169.13411587,"92123 - $79,916,055 - American Internet Services (AIS), Cubic Defense Applications, Dataskill, DriveCam, Overland Storage, ... - $3,169 per person"
32.856447,-117.21143,1112.03462211,"92122 - $38,800,000 - brickfish, Eventful, Google And Blog, iZ3D, Michael Martin Agency, ... - $1,112 per person"
33.022384,-117.10694,5331.46964856,"92127 - $106,800,000 - Astute Networks, ChemNavigator, Coradiant, Favtape.com, Slacker, ... - $5,331 per person"
32.914346,-117.14116,13.4730942308,"92126 - $1,000,000 - AIRSIS, SafeList.com, Sitbetter - $13 per person"
32.998855,-117.07054,2843.92985864,"92128 - $121,515,435 - American Technology Corp, Anacomp, ID Analytics, Kalon Semiconductor, Sequoia Communications, ... - $2,843 per person"
40.77835,-74.39009,7335.81741966,"07932 - $63,000,000 - KSS Retail, PharmaDerm, Roundbox, Veritext - $7,335 per person"
34.239503,-118.48224,789.459834038,"91343 - $45,000,000 - Munchkin - $789 per person"
40.237206,-75.29156,48.3353311937,"19446 - $2,500,000 - CRF Health, ProtonMedia - $48 per person"
38.550098,-121.37492,180.417021057,"95826 - $7,000,000 - Seeqpod, Vital Networks - $180 per person"
40.667508,-73.9856,52.3858827638,"11215 - $3,300,363 - CNDG, EnergyHub, indieWIRE, Mad Mimi, Simpy - $52 per person"
40.644552,-73.97595,4.02085483374,"11218 - $300,000 - Basic ltd., Curbsidebooty, EcoLogic Solutions, Multimedia Online Services, Inc, Tandem Transit - $4 per person"
42.534045,-70.96146,35.7669804068,"01960 - $1,721,429 - InnoPad - $35 per person"
40.518701,-79.86744,2637.97804141,"15238 - $35,800,000 - CardiacAssist, Pink Frog Interactive, Inc., Plextronics - $2,637 per person"
40.173563,-74.91203,19.6144637485,"19047 - $639,000 - Aprecia Pharmaceuticals, Collages.net, eGames, Power Medical Interventions - $19 per person"
40.09811,-75.10949,15.7513388638,"19046 - $300,000 - Azuna - $15 per person"
40.552768,-80.03227,399.089137733,"15237 - $17,000,000 - Avere Systems, Destiny Computers, SSI Services, SellBizToday - $399 per person"
40.454018,-79.9325,118.55495251,"15232 - $1,398,000 - ShowClix - $118 per person"
27.636828,-80.40294,1173.74401914,"32960 - $23,550,000 - Bridgevine, OcuCue, OfferWire, SpectorSoft - $1,173 per person"
44.829564,-93.30982,304.345162334,"55431 - $5,643,168 - BuzzBuilder Pro, Inetium, tenKsolar - $304 per person"
44.903864,-93.37056,277.623542476,"55436 - $3,500,000 - Orasi Medical, Inc., Piepho Marketing - $277 per person"
38.806163,-77.05139,4824.04397897,"22314 - $120,220,000 - Advanced Innovations , AIS Network, Alawar Entertainment, Aurigma, Bitrix, ... - $4,824 per person"
44.875614,-93.33487,17.7493787717,"55435 - $200,000 - Tidalwave Trader, Zepol - $17 per person"
40.529355,-74.33844,1346.34803097,"08837 - $20,000,000 - LiveHire, Mformation Technologies - $1,346 per person"
37.571581,-122.0509,6063.34226147,"94555 - $205,322,959 - ActivIdentity, ARYx Therapeutics, BitRhymes, Elite Global, Network Equipment Technologies, ... - $6,063 per person"
45.627459,-122.52023,249.185355568,"98684 - $5,200,000 - iAte, NewCross Technologies - $249 per person"
41.336046,-73.22241,0.519561490102,"06468 - $10,000 - FanBoom, Telenity - $0 per person"
42.399546,-71.12165,230.464881475,"02144 - $5,774,989 - Calabash Music, Cloudant, FirstGiving, Fuseideas, Second Wind, ... - $230 per person"
42.362297,-71.08412,448833.107174,"02142 - $1,013,465,156 - Abhav, Akamai, alfabet, Allurent, Anchor Therapeutics, ... - $448,833 per person"
42.381929,-71.09908,2.11197449691,"02143 - $53,000 - Geometric Informatics, Grossman Marketing Group, Loudcaster - $2 per person"
42.393327,-71.12837,8708.46321237,"02140 - $148,070,000 - BiddingForGood, CambridgeSoft, CoreStreet, Dataupia, Foldrx Pharmaceuticals, ... - $8,708 per person"
42.370519,-71.08443,38592.3096088,"02141 - $464,690,000 - AudioCaseFiles, CustomMade Ventures, Growth Spark, IdeaPaint, Interwise, ... - $38,592 per person"
40.747188,-73.63808,423.839673486,"11501 - $8,100,000 - Fatwire, RQ Investigations - $423 per person"
43.121416,-89.34968,185.288123031,"53704 - $8,000,000 - CDI Bioscience, NeuWave Medical , Silatronix - $185 per person"
37.406289,-122.00838,75122.4163229,"94089 - $1,274,827,405 - Accuray, AdInterax, ag?mi Systems, Ariba, Arrayit, ... - $75,122 per person"
41.82552,-88.19452,6006.35287323,"60555 - $83,200,000 - Coskata, Navistar - $6,006 per person"
38.813013,-77.11667,49.0641022496,"22304 - $2,000,000 - Savi Technology - $49 per person"
37.652857,-122.4301,16529.3273039,"94080 - $1,001,545,000 - Achaogen, Advanced Transit Dynamics, Alios BioPharma, ATDynamics, BioSeek, ... - $16,529 per person"
37.378341,-122.02398,4773.1924934,"94086 - $305,470,000 - Applied Signal Technology, Avot Media, Azingo, Become, Conformia Software, ... - $4,773 per person"
37.350091,-122.03602,949.031987373,"94087 - $47,500,000 - BLADE Network Technologies, Ensuant, FeedFlix, Junglee, MechaWorks, ... - $949 per person"
42.646942,-71.1513,10478.1310526,"01810 - $327,410,161 - AppZero, BirdDog Solutions, Bluefin Technology Partners, BlueShift Technologies, Casa Systems, ... - $10,478 per person"
38.864669,-77.18781,753.974758236,"22042 - $23,000,000 - Aptara, Janmedia Interactive - $753 per person"
42.743289,-73.69482,6409.13081651,"12183 - $14,600,000 - Crystal IS - $6,409 per person"
44.971798,-93.30273,18.8572506129,"55405 - $300,000 - Exosite, MentorMate, Weatherwood - $18 per person"
42.731628,-73.66465,46.3076719527,"12180 - $2,450,000 - Agora Games, BelWo, Center for Automation Technologies and Systems, Incubator for Nanotechnology Ventures, Emerging Sciences, and Technologies, Open Box Technologies, ... - $46 per person"
34.01491,-118.4922,115665.833301,"90401 - $601,577,999 - Adconion Media Group, AKMG, Bedrock, Causecast, Content Kings, ... - $115,665 per person"
34.032159,-118.49022,4015.96196298,"90403 - $94,600,000 - Badongo.com, CyberU, Digital Containers, Documenthosting.com, GreenGeeks, ... - $4,015 per person"
34.026959,-118.47432,14934.1551413,"90404 - $298,026,000 - Accruent Holdings, Agensys, Bestcovery, Bestcovery.com, Business.com, ... - $14,934 per person"
34.009276,-118.47286,6531.64544444,"90405 - $170,404,098 - Activision Blizzard, Blue Waters Research, Cooking.com, Culture Jam , DailyD, ... - $6,531 per person"
28.758133,-81.33992,2029.74687862,"32746 - $59,500,000 - AccuDraft, Brijot Imaging Systems, DataRockit!, Gloofi, Heathrow Natural Food and Beverage, ... - $2,029 per person"
35.179635,-106.59384,3347.62761101,"87113 - $24,200,000 - MIOX, SBA Materials - $3,347 per person"
39.614803,-85.43834,10.7194923248,"46173 - $125,000 - Omnicity - $10 per person"
39.146479,-77.72798,216.333153056,"20132 - $2,000,000 - YippeeO Internet Marketing Solutions - $216 per person"
40.261839,-76.88279,1115.55777889,"17101 - $2,230,000 - Xbio Systems - $1,115 per person"
46.210957,-119.16369,2139.88241058,"99336 - $87,350,000 - Infinia - $2,139 per person"
48.759079,-122.43597,3.54201717878,"98226 - $200,000 - networkText - $3 per person"
42.051927,-88.04814,77.9511871161,"60173 - $939,000 - Acresso Software, Armia Systems, Flexera Software, Hitachi High-Technologies, InLattice , ... - $77 per person"
39.328957,-76.63361,20.9442881934,"21211 - $350,000 - MPTrax - $20 per person"
31.852825,-85.92314,342.653508772,"36081 - $5,000,000 - East Central Mental Health - $342 per person"
37.812377,-122.24199,50.3954877682,"94610 - $1,510,000 - Ciao Bambino!, InThrMa, Lucid Design Group, Upfuse, VestMatch, ... - $50 per person"
38.999759,-77.10185,4392.56416954,"20814 - $110,995,704 - Acumatica, Campus Direct, CodeRyte, Compete-At, Discus Awards, ... - $4,392 per person"
38.97986,-77.08079,1020.31075369,"20815 - $28,482,995 - Dataracks, JackBe, mygola, Overture Technologies, Raydiance - $1,020 per person"
38.958377,-77.11425,84.3674085746,"20816 - $1,285,000 - ClearPath Immigration - $84 per person"
38.996842,-77.13519,370.317618573,"20817 - $13,000,000 - Arxan Technologies, DCpages.com, Iridium, ITScope, Progressive Technology Federal Systems, ... - $370 per person"
40.726899,-111.53674,225.157610327,"84098 - $3,000,000 - Backcountry.com, Control Medical Technology, Park City Group - $225 per person"
44.06092,-123.08275,1347.81788285,"97401 - $50,000,000 - InstantAction, Palo Alto Software, Real Pro Systems - $1,347 per person"
39.041978,-77.49064,1048.14055834,"20147 - $31,200,000 - Brainware , BusinessElite, Carpathia Hosting, Cizer Software, Digital Bridge Communications Corp., ... - $1,048 per person"
40.594948,-111.83448,236.92939504,"84093 - $6,000,000 - Exinda - $236 per person"
40.301444,-111.67485,2661.1974669,"84097 - $55,470,000 - AtTask, Bluehost, Bungee Labs, ClearCenter, Digisense, ... - $2,661 per person"
40.561598,-111.96088,1527.754486,"84095 - $45,550,000 - Allegiance, CarArt, Encover, FundingUniverse, LANDesk Software, ... - $1,527 per person"
42.297643,-71.53369,935.58834113,"01772 - $7,800,000 - Double-Take Software, Texterity, The Merchant's Guide, TrueAdvantage, uTest - $935 per person"
37.625908,-122.42363,4150.60941688,"94066 - $164,140,000 - Adify, Agile Energy, ClickShift, Devicescape, DNA Games, ... - $4,150 per person"
37.533538,-122.24602,111195.657282,"94065 - $1,184,900,924 - Abiquo, Accorto, Adaptive Spectrum and Signal Alignment , Aeroscout, Altor Networks, ... - $111,195 per person"
37.444879,-122.26253,188.048585847,"94062 - $4,807,086 - Confabb, EarLens, Envirpot Americas, Identified.com, O'Crowd, ... - $188 per person"
37.483504,-122.2144,42139.4346213,"94063 - $1,363,210,710 - Agistix , Apisphere, Ask2link, Barosense, BigBand Networks, ... - $42,139 per person"
39.460306,-105.476,12.2699386503,"80421 - $100,000 - DataRose - $12 per person"
37.463911,-122.23396,290.609776583,"94061 - $10,380,000 - Moblyng, SavvyData, Tour Volume - $290 per person"
35.204983,-87.01246,5.5856560353,"38478 - $100,000 - All-Scrap - $5 per person"
35.847788,-78.70161,73.5889322246,"27612 - $2,000,000 - Brooks Bell Interactive, imleagues, Intervolve, ShareFile, TriMark  - $73 per person"
40.511413,-111.33259,43.4782608696,"84032 - $500,000 - Wasatch Wind - $43 per person"
26.156854,-80.31408,179.937022042,"33323 - $3,200,000 - Easy Solutions, MyPickList - $179 per person"
26.112366,-80.37697,38.0558151956,"33326 - $1,140,000 - Next 1 Interactive, SDH Interactive, Ultimate Software - $38 per person"
41.860019,-87.6187,197.214843436,"60605 - $2,450,000 - AnswerOil, Dillyeo, General System Dynamics, LiquidTalk, MarketForward, ... - $197 per person"
41.875882,-87.65114,845.550475823,"60607 - $13,150,001 - crowdSPRING, DigitalArmm, Distinctively Chicago, IdeaCast, Lead Zeppelin, ... - $845 per person"
41.882582,-87.6376,439744.510107,"60606 - $739,650,266 - Acquity Group, ACTIV Financial Systems, Affinity, Affinity.com, Appolicious, ... - $439,744 per person"
41.886456,-87.62325,4221.0695761,"60601 - $23,600,000 - ActiveCampaign, AGLOGIC, Aleri, Apparel Media Group, Blueprint Design Studio, ... - $4,221 per person"
33.106582,-96.69402,3957.32966277,"75013 - $46,000,000 - Accudata Technologies, Galixsys Networks, I D You, Preface Media, WiQuest Communications - $3,957 per person"
41.880446,-87.63014,4232.8042328,"60603 - $1,600,000 - InfoReach, Lakeshore Branding, SureSpeak, WebTiger Search Marketing - $4,232 per person"
41.814283,-87.65282,89.3430142571,"60609 - $7,100,000 - Allen Brothers - $89 per person"
40.976579,-73.69002,388.36111609,"10580 - $6,500,000 - Curemark - $388 per person"
44.276986,-88.39445,49.6647628508,"54911 - $1,400,000 - Mesh Systems, Renovar - $49 per person"
26.425671,-81.80196,254.237288136,"33928 - $2,250,000 - Agent Shield Technologies, Slingpage - $254 per person"
41.01002,-73.75158,597.220627082,"10605 - $10,400,000 - Spiral Universe, Worktopia - $597 per person"
40.357439,-74.64922,3135.89354103,"08540 - $136,088,372 - Agile Therapeutics, Bracco Diagnostic Imaging, Covance, design presentation, DNP Green Technology, ... - $3,135 per person"
43.037495,-71.57023,1278.03895232,"03045 - $19,030,000 - American Biomass, woodpellets.com - $1,278 per person"
40.354424,-74.65943,209.61430967,"08542 - $750,000 - ePrep, Granahan McCourt - $209 per person"
40.933943,-74.11671,9.48256787938,"07410 - $300,000 - DealitLive.com, RADVISION, Visual Avenue - $9 per person"
39.599755,-105.13052,916.111688312,"80127 - $35,623,003 - Efficient Hire, Escendo, Generation Sales Group, Infinite Power Solutions, iPhase3 - $916 per person"
39.543478,-104.89644,8.66073537517,"80124 - $110,000 - ShadesCases inc. - $8 per person"
34.420163,-119.7065,2664.34404263,"93101 - $84,505,000 - AdMax Media, BioIQ, CallWave, D2 Technologies, FastSpring, ... - $2,664 per person"
37.38631,-121.88987,33438.4474682,"95131 - $882,239,998 - A10 Networks, Agnilux, Aicent, Altierre, Alverix, ... - $33,438 per person"
37.412539,-121.94461,91099.8784611,"95134 - $878,476,128 - Altera, AmbiCom Holdings, ARIO Data Networks, Aurora Systems, Bloombase, ... - $91,099 per person"
37.255915,-121.77536,40438.9310112,"95138 - $597,889,595 - Capella Photonics, IDT, LAN Services, LLC, Nanosolar, PaymentOne, ... - $40,438 per person"
36.025379,-79.87112,23.2104725652,"27407 - $1,000,000 - Sensory Analytics - $23 per person"
28.031088,-82.60593,474.314655519,"33635 - $5,900,000 - LeisureLogix - $474 per person"
30.24108,-98.10753,5.16049127877,"78620 - $50,000 - ContentRealtime - $5 per person"
37.347791,-121.95131,2430.71418742,"95050 - $88,320,000 - CiraNova, Netformx, NVidia, Rovi Corporation, Sequence Design, ... - $2,430 per person"
37.346241,-121.9846,11631.9462357,"95051 - $616,167,456 - AGEIA Technologies, Agilent Technologies, Ambarella, ASIC Architect, Asoka USA, ... - $11,631 per person"
26.968795,-80.0994,456.944444444,"33469 - $6,580,000 - Collecta, WuChess - $456 per person"
44.293197,-88.25922,46.6855576718,"54130 - $1,005,000 - Credit Coach - $46 per person"
37.856683,-122.02488,102.102594495,"94507 - $1,550,530 - DebtMarket, How Fast Time Flies, ShopStyle - $102 per person"
34.048207,-118.14161,441.648287887,"91754 - $14,690,547 - KOTURA - $441 per person"
37.769528,-122.25937,644.913299735,"94501 - $37,750,000 - BitRock, Clear-Com Communications, CoolSystems, Planitax, Squid Labs, ... - $644 per person"
37.734379,-122.23952,178.826895565,"94502 - $2,500,000 - Ascend Communications, UT Starcom, Vapore - $178 per person"
35.860152,-86.3648,6.8864199798,"37130 - $300,000 - Mingleplay - $6 per person"
27.407657,-82.52923,585.137507314,"34243 - $12,000,000 - Grand Incentives, Gyrocam Systems, International Consolidated Companies, kinDragon, Sunovia - $585 per person"
41.201446,-73.43758,283.494925441,"06897 - $5,000,000 - Entertainment Consumers Association, Flowww, Infotrieve, Zemoga - $283 per person"
26.1785,-81.55495,98.9707046714,"34117 - $1,000,000 - Prism Microwave - $98 per person"
40.569288,-75.58893,6693.42946092,"18106 - $40,850,000 - Akrion, EnergyWeb Solutions, International Battery, Sure Fit, T-Networks - $6,693 per person"
37.91878,-122.02618,22.2982584291,"94598 - $580,000 - Illusion Industries, SolaRover, Zoodak - $22 per person"
32.946776,-117.21918,13792.9597332,"92130 - $388,782,156 - Altair Therapeutics, Bevo Media, BioVascular, Cadence Pharmaceuticals, Chumby, ... - $13,792 per person"
32.918035,-117.08438,1116.84142218,"92131 - $32,700,000 - BeneChill, Covario, E-Band Communications , MaxPowerSoft, Secure Payment Systems, ... - $1,116 per person"
35.112929,-89.90389,23.9111199365,"38117 - $602,082 - Park Media - $23 per person"
34.032532,-84.31774,47.6281196418,"30076 - $2,000,000 - Aretta Communications, Ecommerce Recruiter.com, Innovest, Mantis, Ownersite Technologies, ... - $47 per person"
34.049789,-84.38539,64.891523004,"30075 - $3,000,000 - Ockham Research, Paperhost.com, PostMapper, vexcom, Zenda Technologies - $64 per person"
33.940768,-84.2062,360.0360036,"30071 - $8,000,000 - Exerve, EZprints.com - $360 per person"
38.616891,-121.49623,15.9164703635,"95833 - $500,000 - Rezolve - $15 per person"
29.70828,-95.48361,1790.06258679,"77081 - $88,950,000 - Encysive Pharmaceuticals - $1,790 per person"
39.499862,-119.77497,3373.02878463,"89502 - $155,500,000 - Bullsprig, Magix, ParentsClick Network, Pinyon Technologies - $3,373 per person"
40.352953,-74.07703,9.7537714583,"07701 - $225,000 - American CryoStem, from: Everyone, Kurani Interactive, LinkPoint360, MoveIdiot.com, ... - $9 per person"
40.726302,-73.94559,6.73272357724,"11222 - $265,000 - Dadaphile, Frogmetrics, GEN247, Overtime Media, Pogby - $6 per person"
42.516845,-70.8985,982.503031653,"01970 - $39,700,000 - Atlantic Tele-Network, Net Atlantic, Inc. - $982 per person"
33.97285,-84.32775,503.912161509,"30350 - $15,650,000 - Prenova, ZooZ Mobile - $503 per person"
40.148759,-74.98228,506.955428479,"19053 - $12,500,000 - AirClic, HTMLcut - $506 per person"
40.571504,-74.3183,1011.24237082,"08830 - $16,634,937 - coAction, coAction.com, comparisonz.com, eG Innovations, Violin Memory, ... - $1,011 per person"
40.336508,-74.43302,116.380564446,"08831 - $4,000,000 - Billtrust, Hexaware Technologies - $116 per person"
38.792863,-77.07964,602.747406784,"22303 - $8,600,000 - RideCharge - $602 per person"
44.984615,-93.27137,1849.82186901,"55401 - $6,750,000 - C3 SoftWorks, Iconoculture, Medicom Digital, mPay Gateway, Public Radio International, ... - $1,849 per person"
39.198816,-76.9367,6.56512605042,"21029 - $50,000 - Enercient Systems Technologies, NeuroNascent - $6 per person"
29.70403,-95.46099,1.87922826359,"77401 - $30,000 - PostalMethods, SeatKarma - $1 per person"
42.459045,-71.06233,0.368541313481,"02176 - $10,000 - Devkinetic Designs, Good2Gether - $0 per person"
33.942751,-84.31769,129.478968323,"30338 - $3,740,000 - FileVision, moosenetbiz LLC, MyDatingTree, Online Outbox, RentWiki, ... - $129 per person"
40.725257,-73.64056,5.66422475644,"11530 - $150,000 - Data Storage Corporation, Integrated Data Technology, National Association of Professional Women, Proginet - $5 per person"
33.923463,-117.89559,29.3763402955,"92821 - $1,000,000 - Numedeon, Snackr, SproutCore, Tonerboss - $29 per person"
47.71828,-122.19702,161.369489846,"98034 - $6,516,100 - Bonanzle, Catch the Best, Dinsk, Foranu, HouseValues, ... - $161 per person"
47.808816,-122.28394,23.7353508382,"98036 - $800,000 - buyPlexus, GoGoPin, iePlexus - $23 per person"
